# tracer: function
#
# function latency trace v1.1.5 on 2.6.39
# --------------------------------------------------------------------
# latency: 0 us, #59981/96762, CPU#0 | (M:preempt VP:0, KP:0, SP:0 HP:0 #P:1)
#    -----------------
#    | task: -0 (uid:0 nice:0 policy:0 rt_prio:0)
#    -----------------
#
#                  _------=> CPU#            
#                 / _-----=> irqs-off        
#                | / _----=> need-resched    
#                || / _---=> hardirq/softirq 
#                ||| / _--=> preempt-depth   
#                |||| /     delay             
#  cmd     pid   ||||| time  |   caller      
#     \   /      |||||  \    |   /           
  <idle>-0       0d.h1 38799572us+: scheduler_tick <-update_process_times
  <idle>-0       0d.h1 38799576us+: ktime_get <-sched_clock_tick
  <idle>-0       0d.h1 38799581us+: _raw_spin_lock <-scheduler_tick
  <idle>-0       0d.h2 38799587us+: update_rq_clock.part.124 <-scheduler_tick
  <idle>-0       0d.h2 38799593us+: update_cpu_load <-scheduler_tick
  <idle>-0       0d.h2 38799598us+: task_tick_idle <-scheduler_tick
  <idle>-0       0d.h2 38799602us+: _raw_spin_unlock <-scheduler_tick
  <idle>-0       0d.h1 38799608us+: run_posix_cpu_timers <-update_process_times
  <idle>-0       0d.h1 38799612us+: profile_tick <-tick_sched_timer
  <idle>-0       0d.h1 38799616us+: hrtimer_forward <-tick_sched_timer
  <idle>-0       0d.h1 38799622us+: _raw_spin_lock <-__run_hrtimer
  <idle>-0       0d.h2 38799627us+: enqueue_hrtimer <-__run_hrtimer
  <idle>-0       0d.h2 38799631us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
  <idle>-0       0d.h3 38799637us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
  <idle>-0       0d.h2 38799645us+: _raw_spin_unlock <-hrtimer_interrupt
  <idle>-0       0d.h1 38799650us+: tick_program_event <-hrtimer_interrupt
  <idle>-0       0d.h1 38799653us+: tick_dev_program_event <-tick_program_event
  <idle>-0       0d.h1 38799657us+: ktime_get <-tick_dev_program_event
  <idle>-0       0d.h1 38799661us+: clockevents_program_event <-tick_dev_program_event
  <idle>-0       0d.h1 38799665us+: lapic_next_event <-clockevents_program_event
  <idle>-0       0d.h1 38799668us+: native_apic_mem_write <-lapic_next_event
  <idle>-0       0d.h1 38799687us+: irq_exit <-smp_apic_timer_interrupt
  <idle>-0       0d..2 38799691us+: do_softirq <-irq_exit
  <idle>-0       0d... 38799695us+: __do_softirq <-do_softirq
  <idle>-0       0d... 38799698us+: __local_bh_disable <-__do_softirq
  <idle>-0       0..s. 38799706us+: run_timer_softirq <-__do_softirq
  <idle>-0       0..s. 38799710us+: hrtimer_run_pending <-run_timer_softirq
  <idle>-0       0..s. 38799806us+: _raw_spin_lock_irq <-run_timer_softirq
  <idle>-0       0d.s1 38799816us+: cascade <-run_timer_softirq
  <idle>-0       0d.s1 38799820us+: internal_add_timer <-cascade
  <idle>-0       0d.s1 38799832us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
  <idle>-0       0d.s2 38799838us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
  <idle>-0       0d.s1 38799842us+: _raw_spin_unlock_irq <-run_timer_softirq
  <idle>-0       0..s. 38799848us+: delayed_work_timer_fn <-run_timer_softirq
  <idle>-0       0..s. 38799852us+: __queue_work <-delayed_work_timer_fn
  <idle>-0       0..s. 38799855us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
  <idle>-0       0d.s1 38799893us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
  <idle>-0       0d.s1 38799902us+: smp_apic_timer_interrupt <-apic_timer_interrupt
  <idle>-0       0d.s1 38799906us+: native_apic_mem_write <-smp_apic_timer_interrupt
  <idle>-0       0d.s1 38799910us+: irq_enter <-smp_apic_timer_interrupt
  <idle>-0       0d.s1 38799914us+: rcu_irq_enter <-irq_enter
  <idle>-0       0d.s1 38799918us+: idle_cpu <-irq_enter
  <idle>-0       0d.H1 38799923us+: hrtimer_interrupt <-smp_apic_timer_interrupt
  <idle>-0       0d.H1 38799926us+: ktime_get <-hrtimer_interrupt
  <idle>-0       0d.H1 38799930us+: _raw_spin_lock <-hrtimer_interrupt
  <idle>-0       0d.H2 38799935us+: __run_hrtimer <-hrtimer_interrupt
  <idle>-0       0d.H2 38799938us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
  <idle>-0       0d.H3 38799943us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
  <idle>-0       0d.H2 38799949us+: _raw_spin_unlock <-__run_hrtimer
  <idle>-0       0d.H1 38799953us+: tick_sched_timer <-__run_hrtimer
  <idle>-0       0d.H1 38799957us+: ktime_get <-tick_sched_timer
  <idle>-0       0d.H1 38799961us+: tick_do_update_jiffies64 <-tick_sched_timer
  <idle>-0       0d.H1 38799964us+: _raw_spin_lock <-tick_do_update_jiffies64
  <idle>-0       0d.H2 38799969us+: do_timer <-tick_do_update_jiffies64
  <idle>-0       0d.H2 38799976us+: calc_global_load <-do_timer
  <idle>-0       0d.H2 38799980us+: _raw_spin_unlock <-tick_do_update_jiffies64
  <idle>-0       0d.H1 38799984us+: update_process_times <-tick_sched_timer
  <idle>-0       0d.H1 38799988us+: account_process_tick <-update_process_times
  <idle>-0       0d.H1 38799992us+: account_system_time <-account_process_tick
  <idle>-0       0d.H1 38799996us+: cpuacct_update_stats <-account_system_time
  <idle>-0       0d.H1 38800000us+: __rcu_read_lock <-cpuacct_update_stats
  <idle>-0       0d.H1 38800006us+: __rcu_read_unlock <-cpuacct_update_stats
  <idle>-0       0d.H1 38800010us+: acct_update_integrals <-account_system_time
  <idle>-0       0d.H1 38800014us+: hrtimer_run_queues <-update_process_times
  <idle>-0       0d.H1 38800018us+: raise_softirq <-update_process_times
  <idle>-0       0d.H1 38800022us+: rcu_check_callbacks <-update_process_times
  <idle>-0       0d.H1 38800025us+: idle_cpu <-rcu_check_callbacks
  <idle>-0       0d.H1 38800029us+: __rcu_pending <-rcu_check_callbacks
  <idle>-0       0d.H1 38800033us+: raise_softirq <-rcu_check_callbacks
  <idle>-0       0d.H1 38800037us+: printk_tick <-update_process_times
  <idle>-0       0d.H1 38800041us+: scheduler_tick <-update_process_times
  <idle>-0       0d.H1 38800045us+: ktime_get <-sched_clock_tick
  <idle>-0       0d.H1 38800050us+: _raw_spin_lock <-scheduler_tick
  <idle>-0       0d.H2 38800054us+: update_rq_clock.part.124 <-scheduler_tick
  <idle>-0       0d.H2 38800060us+: update_cpu_load <-scheduler_tick
  <idle>-0       0d.H2 38800065us+: task_tick_idle <-scheduler_tick
  <idle>-0       0d.H2 38800068us+: _raw_spin_unlock <-scheduler_tick
  <idle>-0       0d.H1 38800073us+: run_posix_cpu_timers <-update_process_times
  <idle>-0       0d.H1 38800081us+: profile_tick <-tick_sched_timer
  <idle>-0       0d.H1 38800085us+: hrtimer_forward <-tick_sched_timer
  <idle>-0       0d.H1 38800090us+: _raw_spin_lock <-__run_hrtimer
  <idle>-0       0d.H2 38800094us+: enqueue_hrtimer <-__run_hrtimer
  <idle>-0       0d.H2 38800098us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
  <idle>-0       0d.H3 38800103us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
  <idle>-0       0d.H2 38800109us+: _raw_spin_unlock <-hrtimer_interrupt
  <idle>-0       0d.H1 38800113us+: tick_program_event <-hrtimer_interrupt
  <idle>-0       0d.H1 38800116us+: tick_dev_program_event <-tick_program_event
  <idle>-0       0d.H1 38800120us+: ktime_get <-tick_dev_program_event
  <idle>-0       0d.H1 38800124us+: clockevents_program_event <-tick_dev_program_event
  <idle>-0       0d.H1 38800128us+: lapic_next_event <-clockevents_program_event
  <idle>-0       0d.H1 38800131us+: native_apic_mem_write <-lapic_next_event
  <idle>-0       0d.H1 38800142us+: irq_exit <-smp_apic_timer_interrupt
  <idle>-0       0d.s2 38800146us+: rcu_irq_exit <-irq_exit
  <idle>-0       0d.s2 38800150us+: idle_cpu <-irq_exit
  <idle>-0       0..s. 38800235us+: _raw_spin_lock_irqsave <-__queue_work
  <idle>-0       0d.s1 38800241us+: get_cwq.isra.13 <-__queue_work
  <idle>-0       0d.s1 38800245us+: insert_work <-__queue_work
  <idle>-0       0d.s1 38800249us+: wake_up_worker <-insert_work
  <idle>-0       0d.s1 38800252us+: wake_up_process <-wake_up_worker
  <idle>-0       0d.s1 38800255us+: try_to_wake_up <-wake_up_process
  <idle>-0       0d.s2 38800259us+: task_rq_lock <-try_to_wake_up
  <idle>-0       0d.s2 38800263us+: _raw_spin_lock <-task_rq_lock
  <idle>-0       0d.s3 38800268us+: task_waking_fair <-try_to_wake_up
  <idle>-0       0d.s3 38800272us+: select_task_rq_fair <-try_to_wake_up
  <idle>-0       0d.s3 38800276us+: _raw_spin_unlock <-try_to_wake_up
  <idle>-0       0d.s2 38800280us+: _raw_spin_lock <-try_to_wake_up
  <idle>-0       0d.s3 38800284us+: activate_task <-try_to_wake_up
  <idle>-0       0d.s3 38800288us+: enqueue_task <-activate_task
  <idle>-0       0d.s3 38800291us+: update_rq_clock.part.124 <-enqueue_task
  <idle>-0       0d.s3 38800296us+: enqueue_task_fair <-enqueue_task
  <idle>-0       0d.s3 38800300us+: update_curr <-enqueue_task_fair
  <idle>-0       0d.s3 38800303us+: update_cfs_load <-enqueue_task_fair
  <idle>-0       0d.s3 38800307us+: account_entity_enqueue <-enqueue_task_fair
  <idle>-0       0d.s3 38800310us+: update_cfs_shares <-enqueue_task_fair
  <idle>-0       0d.s3 38800316us+: __enqueue_entity <-enqueue_task_fair
  <idle>-0       0d.s3 38800320us+: hrtick_update <-enqueue_task_fair
  <idle>-0       0d.s3 38800327us+: check_preempt_curr <-try_to_wake_up
  <idle>-0       0d.s3 38800331us+: resched_task <-check_preempt_curr
  <idle>-0       0d.s3 38800336us+: wq_worker_waking_up <-try_to_wake_up
  <idle>-0       0d.s3 38800340us+: kthread_data <-wq_worker_waking_up
  <idle>-0       0d.s3 38800344us+: _raw_spin_unlock_irqrestore <-try_to_wake_up
  <idle>-0       0d.s1 38800350us+: _raw_spin_unlock_irqrestore <-__queue_work
  <idle>-0       0..s. 38800354us+: _raw_spin_lock_irq <-run_timer_softirq
  <idle>-0       0d.s1 38800365us+: cascade <-run_timer_softirq
  <idle>-0       0d.s1 38800368us+: internal_add_timer <-cascade
  <idle>-0       0d.s1 38800393us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
  <idle>-0       0d.s2 38800398us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
  <idle>-0       0d.s1 38800402us+: _raw_spin_unlock_irq <-run_timer_softirq
  <idle>-0       0..s. 38800406us+: clocksource_watchdog <-run_timer_softirq
  <idle>-0       0..s. 38800409us+: _raw_spin_lock <-clocksource_watchdog
  <idle>-0       0..s1 38800414us+: read_hpet <-clocksource_watchdog
  <idle>-0       0..s1 38800424us+: add_timer_on <-clocksource_watchdog
  <idle>-0       0..s1 38800428us+: _raw_spin_lock_irqsave <-add_timer_on
  <idle>-0       0d.s2 38800432us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
  <idle>-0       0d.s3 38800436us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
  <idle>-0       0d.s2 38800440us+: internal_add_timer <-add_timer_on
  <idle>-0       0d.s2 38800444us+: wake_up_idle_cpu <-add_timer_on
  <idle>-0       0d.s2 38800447us+: _raw_spin_unlock_irqrestore <-add_timer_on
  <idle>-0       0..s1 38800451us+: _raw_spin_unlock <-clocksource_watchdog
  <idle>-0       0..s. 38800455us+: _raw_spin_lock_irq <-run_timer_softirq
  <idle>-0       0d.s1 38800459us+: _raw_spin_unlock_irq <-run_timer_softirq
  <idle>-0       0..s. 38800463us+: rcu_bh_qs <-__do_softirq
  <idle>-0       0..s. 38800467us+: rcu_process_callbacks <-__do_softirq
  <idle>-0       0..s. 38800470us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800474us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800478us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800484us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800487us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800490us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800494us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800498us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800501us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800506us+: rcu_bh_qs <-__do_softirq
  <idle>-0       0..s. 38800510us+: run_timer_softirq <-__do_softirq
  <idle>-0       0..s. 38800513us+: hrtimer_run_pending <-run_timer_softirq
  <idle>-0       0..s. 38800517us+: rcu_bh_qs <-__do_softirq
  <idle>-0       0..s. 38800520us+: rcu_process_callbacks <-__do_softirq
  <idle>-0       0..s. 38800523us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800526us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800530us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800534us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800537us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800540us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800544us+: __rcu_process_callbacks <-rcu_process_callbacks
  <idle>-0       0..s. 38800547us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800551us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
  <idle>-0       0..s. 38800554us+: rcu_bh_qs <-__do_softirq
  <idle>-0       0d.s. 38800558us+: __local_bh_enable <-__do_softirq
  <idle>-0       0dN.2 38800565us+: rcu_irq_exit <-irq_exit
  <idle>-0       0dN.2 38800571us+: idle_cpu <-irq_exit
  <idle>-0       0.N.1 38800579us+: tick_nohz_restart_sched_tick <-cpu_idle
  <idle>-0       0dN.1 38800583us+: ktime_get <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800587us+: rcu_exit_nohz <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800593us+: select_nohz_load_balancer <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800597us+: tick_do_update_jiffies64 <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800601us+: account_idle_ticks <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800604us+: account_idle_time <-account_idle_ticks
  <idle>-0       0dN.1 38800609us+: hrtimer_cancel <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800612us+: hrtimer_try_to_cancel <-hrtimer_cancel
  <idle>-0       0dN.1 38800616us+: lock_hrtimer_base.isra.12 <-hrtimer_try_to_cancel
  <idle>-0       0dN.1 38800620us+: _raw_spin_lock_irqsave <-lock_hrtimer_base.isra.12
  <idle>-0       0dN.2 38800626us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
  <idle>-0       0dN.3 38800631us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
  <idle>-0       0dN.2 38800637us+: hrtimer_force_reprogram <-hrtimer_try_to_cancel
  <idle>-0       0dN.2 38800643us+: _raw_spin_unlock_irqrestore <-hrtimer_try_to_cancel
  <idle>-0       0dN.1 38800648us+: hrtimer_forward <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800653us+: hrtimer_start_range_ns <-tick_nohz_restart_sched_tick
  <idle>-0       0dN.1 38800657us+: __hrtimer_start_range_ns <-hrtimer_start_range_ns
  <idle>-0       0dN.1 38800660us+: lock_hrtimer_base.isra.12 <-__hrtimer_start_range_ns
  <idle>-0       0dN.1 38800664us+: _raw_spin_lock_irqsave <-lock_hrtimer_base.isra.12
  <idle>-0       0dN.2 38800670us+: enqueue_hrtimer <-__hrtimer_start_range_ns
  <idle>-0       0dN.2 38800673us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
  <idle>-0       0dN.3 38800678us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
  <idle>-0       0dN.2 38800683us+: _raw_spin_unlock_irqrestore <-__hrtimer_start_range_ns
  <idle>-0       0.N.. 38800691us+: schedule <-cpu_idle
  <idle>-0       0.N.1 38800696us+: rcu_note_context_switch <-schedule
  <idle>-0       0.N.1 38800702us+: _raw_spin_lock_irq <-schedule
  <idle>-0       0dN.2 38800707us+: put_prev_task_idle <-schedule
  <idle>-0       0dN.2 38800711us+: pick_next_task_fair <-schedule
  <idle>-0       0dN.2 38800714us+: clear_buddies <-pick_next_task_fair
  <idle>-0       0dN.2 38800718us+: set_next_entity <-pick_next_task_fair
  <idle>-0       0dN.2 38800722us+: update_stats_wait_end <-set_next_entity
kworker/-4       0d..2 38800737us+: finish_task_switch <-schedule
kworker/-4       0d..2 38800741us+: _raw_spin_unlock_irq <-finish_task_switch
kworker/-4       0.... 38800747us+: _raw_spin_lock_irq <-worker_thread
kworker/-4       0d..1 38800752us+: need_more_worker <-worker_thread
kworker/-4       0d..1 38800756us+: process_one_work <-worker_thread
kworker/-4       0d..1 38800760us+: __find_worker_executing_work.isra.10 <-process_one_work
kworker/-4       0d..1 38800763us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
kworker/-4       0d..2 38800768us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
kworker/-4       0d..1 38800772us+: _raw_spin_unlock_irq <-process_one_work
kworker/-4       0.... 38800777us+: vmstat_update <-process_one_work
kworker/-4       0.... 38800781us+: refresh_cpu_vm_stats <-vmstat_update
kworker/-4       0.... 38800785us+: first_online_pgdat <-refresh_cpu_vm_stats
kworker/-4       0.... 38800790us+: _cond_resched <-refresh_cpu_vm_stats
kworker/-4       0.... 38800794us+: next_zone <-refresh_cpu_vm_stats
kworker/-4       0.... 38800798us+: _cond_resched <-refresh_cpu_vm_stats
kworker/-4       0.... 38800801us+: next_zone <-refresh_cpu_vm_stats
kworker/-4       0.... 38800804us+: next_zone <-refresh_cpu_vm_stats
kworker/-4       0.... 38800807us+: next_zone <-refresh_cpu_vm_stats
kworker/-4       0.... 38800811us+: round_jiffies_relative <-vmstat_update
kworker/-4       0.... 38800815us+: __round_jiffies_relative <-round_jiffies_relative
kworker/-4       0.... 38800820us+: schedule_delayed_work <-vmstat_update
kworker/-4       0.... 38800823us+: queue_delayed_work <-schedule_delayed_work
kworker/-4       0.... 38800826us+: queue_delayed_work_on <-queue_delayed_work
kworker/-4       0.... 38800829us+: get_work_gcwq <-queue_delayed_work_on
kworker/-4       0.... 38800833us+: get_cwq.isra.13 <-queue_delayed_work_on
kworker/-4       0.... 38800836us+: add_timer <-queue_delayed_work_on
kworker/-4       0.... 38800839us+: mod_timer <-add_timer
kworker/-4       0.... 38800843us+: lock_timer_base.isra.27 <-mod_timer
kworker/-4       0.... 38800847us+: _raw_spin_lock_irqsave <-lock_timer_base.isra.27
kworker/-4       0d..1 38800852us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
kworker/-4       0d..2 38800856us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
kworker/-4       0d..1 38800861us+: idle_cpu <-mod_timer
kworker/-4       0d..1 38800864us+: internal_add_timer <-mod_timer
kworker/-4       0d..1 38800868us+: _raw_spin_unlock_irqrestore <-mod_timer
kworker/-4       0d..1 38800911us+: smp_apic_timer_interrupt <-apic_timer_interrupt
kworker/-4       0d..1 38800915us+: native_apic_mem_write <-smp_apic_timer_interrupt
kworker/-4       0d..1 38800919us+: irq_enter <-smp_apic_timer_interrupt
kworker/-4       0d..1 38800923us+: rcu_irq_enter <-irq_enter
kworker/-4       0d..1 38800926us+: idle_cpu <-irq_enter
kworker/-4       0d.h1 38800930us+: hrtimer_interrupt <-smp_apic_timer_interrupt
kworker/-4       0d.h1 38800934us+: ktime_get <-hrtimer_interrupt
kworker/-4       0d.h1 38800938us+: _raw_spin_lock <-hrtimer_interrupt
kworker/-4       0d.h2 38800942us+: __run_hrtimer <-hrtimer_interrupt
kworker/-4       0d.h2 38800945us+: _raw_spin_lock_irqsave <-debug_object_deactivate.part.3
kworker/-4       0d.h3 38800950us+: _raw_spin_unlock_irqrestore <-debug_object_deactivate.part.3
kworker/-4       0d.h2 38800955us+: _raw_spin_unlock <-__run_hrtimer
kworker/-4       0d.h1 38800961us+: tick_sched_timer <-__run_hrtimer
kworker/-4       0d.h1 38800965us+: ktime_get <-tick_sched_timer
kworker/-4       0d.h1 38800969us+: tick_do_update_jiffies64 <-tick_sched_timer
kworker/-4       0d.h1 38800972us+: _raw_spin_lock <-tick_do_update_jiffies64
kworker/-4       0d.h2 38800976us+: do_timer <-tick_do_update_jiffies64
kworker/-4       0d.h2 38800984us+: calc_global_load <-do_timer
kworker/-4       0d.h2 38800987us+: _raw_spin_unlock <-tick_do_update_jiffies64
kworker/-4       0d.h1 38800992us+: update_process_times <-tick_sched_timer
kworker/-4       0d.h1 38800995us+: account_process_tick <-update_process_times
kworker/-4       0d.h1 38800999us+: account_system_time <-account_process_tick
kworker/-4       0d.h1 38801003us+: cpuacct_update_stats <-account_system_time
kworker/-4       0d.h1 38801006us+: __rcu_read_lock <-cpuacct_update_stats
kworker/-4       0d.h1 38801011us+: __rcu_read_unlock <-cpuacct_update_stats
kworker/-4       0d.h1 38801014us+: acct_update_integrals <-account_system_time
kworker/-4       0d.h1 38801018us+: hrtimer_run_queues <-update_process_times
kworker/-4       0d.h1 38801022us+: raise_softirq <-update_process_times
kworker/-4       0d.h1 38801026us+: rcu_check_callbacks <-update_process_times
kworker/-4       0d.h1 38801029us+: idle_cpu <-rcu_check_callbacks
kworker/-4       0d.h1 38801033us+: __rcu_pending <-rcu_check_callbacks
kworker/-4       0d.h1 38801036us+: raise_softirq <-rcu_check_callbacks
kworker/-4       0d.h1 38801040us+: printk_tick <-update_process_times
kworker/-4       0d.h1 38801044us+: scheduler_tick <-update_process_times
kworker/-4       0d.h1 38801048us+: ktime_get <-sched_clock_tick
kworker/-4       0d.h1 38801053us+: _raw_spin_lock <-scheduler_tick
kworker/-4       0d.h2 38801057us+: update_rq_clock.part.124 <-scheduler_tick
kworker/-4       0d.h2 38801061us+: update_cpu_load <-scheduler_tick
kworker/-4       0d.h2 38801066us+: task_tick_fair <-scheduler_tick
kworker/-4       0d.h2 38801069us+: update_curr <-task_tick_fair
kworker/-4       0d.h2 38801073us+: update_min_vruntime <-update_curr
kworker/-4       0d.h2 38801077us+: cpuacct_charge <-update_curr
kworker/-4       0d.h2 38801081us+: __rcu_read_lock <-cpuacct_charge
kworker/-4       0d.h2 38801084us+: __rcu_read_unlock <-cpuacct_charge
kworker/-4       0d.h2 38801088us+: update_cfs_load <-task_tick_fair
kworker/-4       0d.h2 38801092us+: update_cfs_shares <-task_tick_fair
kworker/-4       0d.h2 38801095us+: _raw_spin_unlock <-scheduler_tick
kworker/-4       0d.h1 38801100us+: run_posix_cpu_timers <-update_process_times
kworker/-4       0d.h1 38801103us+: profile_tick <-tick_sched_timer
kworker/-4       0d.h1 38801107us+: hrtimer_forward <-tick_sched_timer
kworker/-4       0d.h1 38801111us+: _raw_spin_lock <-__run_hrtimer
kworker/-4       0d.h2 38801115us+: enqueue_hrtimer <-__run_hrtimer
kworker/-4       0d.h2 38801118us+: _raw_spin_lock_irqsave <-debug_object_activate.part.2
kworker/-4       0d.h3 38801123us+: _raw_spin_unlock_irqrestore <-debug_object_activate.part.2
kworker/-4       0d.h2 38801128us+: _raw_spin_unlock <-hrtimer_interrupt
kworker/-4       0d.h1 38801132us+: tick_program_event <-hrtimer_interrupt
kworker/-4       0d.h1 38801135us+: tick_dev_program_event <-tick_program_event
kworker/-4       0d.h1 38801138us+: ktime_get <-tick_dev_program_event
kworker/-4       0d.h1 38801142us+: clockevents_program_event <-tick_dev_program_event
kworker/-4       0d.h1 38801145us+: lapic_next_event <-clockevents_program_event
kworker/-4       0d.h1 38801148us+: native_apic_mem_write <-lapic_next_event
kworker/-4       0d.h1 38801159us+: irq_exit <-smp_apic_timer_interrupt
kworker/-4       0d..2 38801163us+: do_softirq <-irq_exit
kworker/-4       0d... 38801167us+: __do_softirq <-do_softirq
kworker/-4       0d... 38801228us+: __local_bh_disable <-__do_softirq
kworker/-4       0..s. 38801235us+: run_timer_softirq <-__do_softirq
kworker/-4       0..s. 38801238us+: hrtimer_run_pending <-run_timer_softirq
kworker/-4       0..s. 38801242us+: _raw_spin_lock_irq <-run_timer_softirq
kworker/-4       0d.s1 38801246us+: _raw_spin_unlock_irq <-run_timer_softirq
kworker/-4       0..s. 38801250us+: rcu_bh_qs <-__do_softirq
kworker/-4       0..s. 38801254us+: rcu_process_callbacks <-__do_softirq
kworker/-4       0..s. 38801257us+: __rcu_process_callbacks <-rcu_process_callbacks
kworker/-4       0..s. 38801260us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
kworker/-4       0..s. 38801264us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
kworker/-4       0..s. 38801269us+: __rcu_process_callbacks <-rcu_process_callbacks
kworker/-4       0..s. 38801272us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
kworker/-4       0..s. 38801276us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
kworker/-4       0..s. 38801280us+: __rcu_process_callbacks <-rcu_process_callbacks
kworker/-4       0..s. 38801283us+: rcu_process_gp_end.isra.10 <-__rcu_process_callbacks
kworker/-4       0..s. 38801287us+: check_for_new_grace_period.isra.12 <-__rcu_process_callbacks
kworker/-4       0..s. 38801291us+: rcu_bh_qs <-__do_softirq
kworker/-4       0d.s. 38801295us+: __local_bh_enable <-__do_softirq
kworker/-4       0d..2 38801300us+: rcu_irq_exit <-irq_exit
kworker/-4       0d..2 38801303us+: idle_cpu <-irq_exit
kworker/-4       0.... 38801312us+: _raw_spin_lock_irq <-process_one_work
kworker/-4       0d..1 38801316us+: cwq_dec_nr_in_flight <-process_one_work
kworker/-4       0d..1 38801321us+: need_more_worker <-worker_thread
kworker/-4       0d..1 38801324us+: worker_enter_idle <-worker_thread
kworker/-4       0d..1 38801329us+: _raw_spin_unlock_irq <-worker_thread
kworker/-4       0.... 38801333us+: schedule <-worker_thread
kworker/-4       0...1 38801337us+: rcu_note_context_switch <-schedule
kworker/-4       0...1 38801342us+: _raw_spin_lock_irq <-schedule
kworker/-4       0d..2 38801346us+: wq_worker_sleeping <-schedule
kworker/-4       0d..2 38801349us+: kthread_data <-wq_worker_sleeping
kworker/-4       0d..2 38801353us+: deactivate_task <-schedule
kworker/-4       0d..2 38801357us+: dequeue_task <-deactivate_task
kworker/-4       0d..2 38801360us+: update_rq_clock.part.124 <-dequeue_task
kworker/-4       0d..2 38801366us+: dequeue_task_fair <-dequeue_task
kworker/-4       0d..2 38801369us+: update_curr <-dequeue_task_fair
kworker/-4       0d..2 38801373us+: update_min_vruntime <-update_curr
kworker/-4       0d..2 38801386us+: cpuacct_charge <-update_curr
kworker/-4       0d..2 38801390us+: __rcu_read_lock <-cpuacct_charge
kworker/-4       0d..2 38801393us+: __rcu_read_unlock <-cpuacct_charge
kworker/-4       0d..2 38801397us+: clear_buddies <-dequeue_task_fair
kworker/-4       0d..2 38801401us+: update_cfs_load <-dequeue_task_fair
kworker/-4       0d..2 38801404us+: account_entity_dequeue <-dequeue_task_fair
kworker/-4       0d..2 38801408us+: update_min_vruntime <-dequeue_task_fair
